"TIMESTAMP","U","V","W","T_SONIC","SA_DIAG_TYPE","SA_DIAG_VALUE","CO2_CONC","H2O_CONC","CO2_DRY","H2O_DRY","T_CELL","T_CELL_IN","T_CELL_OUT","PRESS_CELL","FLOW_VOLRATE","GA_DIAG_CODE","CO2_STR","H2O_STR","DELTA_STR","GA_CHKSUM"
20221214195906.30,0.00954417,-0.0291323,0.0955848,294.457,00,00,19.3976,281.46,472.009,6.84888,19.9855,19.9824,19.9862,100.839,1.18623,8191,101.383,101.56,-0.176895,140
20221214195906.40,0.0345645,-0.0421191,0.112472,294.437,00,00,19.4011,281.506,472.068,6.84959,19.989,19.99,19.9887,100.844,1.18623,8191,101.38,101.56,-0.179994,111
20221214195906.50,0.0526609,-0.0368627,0.118071,294.446,00,00,19.3963,281.501,471.963,6.84966,19.9842,19.9862,19.9837,100.839,1.18623,8191,101.383,101.56,-0.176895,161
20221214195906.60,0.0693855,-0.0336953,0.120323,294.406,00,00,19.4,281.445,472.037,6.84808,19.9955,19.9976,19.995,100.84,1.18623,8191,101.383,101.56,-0.176895,158
20221214195906.70,0.0882799,-0.0484903,0.143994,294.37,00,00,19.3999,281.524,472.032,6.84995,19.9837,19.9736,19.9862,100.845,1.18623,8191,101.38,101.558,-0.177658,144
20221214195906.80,0.105625,-0.0321634,0.151738,294.361,00,00,19.3978,281.38,471.962,6.84618,19.9872,19.9913,19.9862,100.844,1.18623,8191,101.386,101.562,-0.176108,149
20221214195906.90,0.0935953,-0.0267269,0.186597,294.33,00,00,19.3994,281.425,472.039,6.84782,19.9915,19.9774,19.995,100.844,1.18623,8191,101.383,101.56,-0.176895,081
20221214195907.00,0.106504,0.0406379,0.235743,294.283,00,00,19.4001,281.445,472.065,6.84842,19.9918,19.9736,19.9963,100.839,1.18623,8191,101.383,101.56,-0.176895,116
20221214195907.10,0.156496,-0.00350711,0.217548,294.25,00,00,19.4027,281.648,472.125,6.85333,19.986,19.987,19.9857,100.84,1.18623,8191,101.38,101.558,-0.177658,098
20221214195907.20,0.152721,0.00308802,0.200091,294.294,00,00,19.3968,281.377,471.976,6.84664,19.9885,19.9976,19.9862,100.839,1.18623,8191,101.383,101.558,-0.174558,194
20221214195907.30,0.130803,0.0505165,0.175993,294.305,00,00,19.4005,281.445,472.053,6.84813,19.993,19.99,19.9938,100.839,1.18623,8191,101.38,101.56,-0.179994,128
20221214195907.40,0.140704,0.0755712,0.15303,294.328,00,00,19.4002,281.586,472.05,6.8516,20.0051,19.9799,20.0115,100.839,1.18623,8191,101.38,101.56,-0.179994,166
20221214195907.50,0.142066,0.0661603,0.147088,294.334,00,00,19.397,281.555,471.978,6.85096,19.9943,19.9913,19.995,100.844,1.18623,8191,101.383,101.56,-0.176895,064
20221214195907.60,0.12366,-0.00501387,0.145634,294.25,00,00,19.399,281.459,472.022,6.84853,19.9844,19.9976,19.9812,100.844,1.18623,8191,101.383,101.56,-0.176895,079
20221214195907.70,0.123684,-0.0214961,0.143749,294.252,00,00,19.3975,281.516,472.01,6.85029,19.9908,20.0039,19.9875,100.839,1.18623,8191,101.383,101.56,-0.176895,101
20221214195907.80,0.114117,0.00766075,0.1442,294.227,00,00,19.3998,281.497,472.056,6.8497,19.9872,19.9711,19.9913,100.839,1.18623,8191,101.383,101.56,-0.176895,105
20221214195907.90,0.137174,0.0173952,0.132321,294.223,00,00,19.3975,281.515,471.954,6.84944,19.9968,20.0039,19.995,100.84,1.18623,8191,101.383,101.56,-0.176895,036
20221214195908.00,0.145982,0.0363126,0.131971,294.21,00,00,19.4008,281.573,472.051,6.85108,19.9817,19.9938,19.9786,100.839,1.18623,8191,101.386,101.562,-0.176108,157
20221214195908.10,0.143787,0.0630608,0.135044,294.201,00,00,19.3988,281.447,472.042,6.8486,19.9784,19.9925,19.9749,100.844,1.18623,8191,101.383,101.562,-0.179219,010
20221214195908.20,0.149112,0.0462136,0.125934,294.188,00,00,19.3957,281.499,471.961,6.84977,19.99,19.9799,19.9925,100.839,1.18623,8191,101.383,101.562,-0.179219,096
20221214195908.30,0.158446,0.0367377,0.116066,294.161,00,00,19.3994,281.657,472.04,6.85348,19.9981,19.9849,20.0014,100.839,1.18623,8191,101.383,101.56,-0.176895,061
20221214195908.40,0.153928,0.0202385,0.107368,294.161,00,00,19.3971,281.478,471.969,6.8489,19.9925,19.9824,19.995,100.839,1.18623,8191,101.383,101.562,-0.179219,140
20221214195908.50,0.153953,0.0343741,0.0992969,294.208,00,00,19.4002,281.49,472.065,6.8495,19.9877,19.9887,19.9875,100.84,1.18623,8191,101.386,101.562,-0.176108,019
20221214195908.60,0.139422,0.0666584,0.125501,294.21,00,00,19.4,281.587,472.049,6.85169,19.9875,19.9925,19.9862,100.844,1.18623,8191,101.386,101.562,-0.176108,017
20221214195908.70,0.16188,0.0950358,0.108354,294.208,00,00,19.3998,281.518,472.039,6.84994,19.991,19.99,19.9913,100.844,1.18623,8191,101.383,101.56,-0.176895,244
20221214195908.80,0.204753,0.0674436,0.0912382,294.252,00,00,19.4031,281.551,472.122,6.85078,19.9913,19.9963,19.99,100.839,1.18623,8191,101.383,101.56,-0.176895,023
20221214195908.90,0.220175,0.0886608,0.0429796,294.215,00,00,19.4028,281.621,472.121,6.85258,20.0001,19.99,20.0026,100.84,1.18623,8191,101.383,101.56,-0.176895,189
20221214195909.00,0.252918,0.137304,-0.011684,294.303,00,00,19.4042,281.584,472.182,6.85207,19.9988,19.9988,19.9988,100.845,1.18623,8191,101.38,101.56,-0.179994,072
20221214195909.10,0.211172,0.148629,-0.0380816,294.313,00,00,19.4002,281.572,472.01,6.85069,20.0062,19.99,20.0102,100.84,1.18623,8191,101.383,101.562,-0.179219,244
20221214195909.20,0.199283,0.124762,-0.0201962,294.373,00,00,19.3988,281.576,472.034,6.85165,19.991,19.99,19.9913,100.84,1.18623,8191,101.386,101.562,-0.176108,232
20221214195909.30,0.213031,0.148671,-0.0519889,294.466,00,00,19.4,281.494,472.033,6.84921,20.0041,19.99,20.0077,100.839,1.18618,8191,101.386,101.565,-0.178444,122
20221214195909.40,0.185301,0.138011,-0.0310626,294.665,00,00,19.4018,281.439,472.068,6.84774,20.0006,19.9723,20.0077,100.84,1.18618,8191,101.386,101.562,-0.176108,048
20221214195909.50,0.239175,0.139414,0.0267799,294.713,00,00,19.4036,281.56,472.137,6.85103,19.9998,19.9938,20.0014,100.844,1.18618,8191,101.383,101.562,-0.179219,108
20221214195909.60,0.175231,0.118476,0.0654522,294.732,00,00,19.3975,281.55,472.01,6.85112,19.9897,19.9786,19.9925,100.84,1.18618,8191,101.386,101.562,-0.176108,248
20221214195909.70,0.155011,0.0902893,0.0518878,294.842,00,00,19.4042,281.513,472.159,6.85002,19.9832,19.9862,19.9824,100.839,1.18618,8191,101.386,101.562,-0.176108,144
20221214195909.80,0.120811,0.087131,0.0764731,294.946,00,00,19.4012,281.538,472.09,6.85067,19.9958,19.9887,19.9976,100.839,1.18618,8191,101.383,101.562,-0.179219,171
20221214195909.90,0.103125,0.0693005,0.132016,294.995,00,00,19.3998,281.48,472.065,6.84938,19.9885,19.9824,19.99,100.839,1.18618,8191,101.383,101.56,-0.176895,249
20221214195910.00,0.12188,0.0570039,0.177575,294.897,00,00,19.3997,281.508,472.027,6.84957,20.0009,19.9887,20.0039,100.844,1.18618,8191,101.38,101.56,-0.179994,045
20221214195910.10,0.14167,0.0545877,0.192847,294.809,00,00,19.4055,281.488,472.18,6.84925,20.0011,19.99,20.0039,100.84,1.18618,8191,101.383,101.56,-0.176895,208
20221214195910.20,0.207554,0.0536512,0.166938,294.833,00,00,19.4015,281.599,472.059,6.85162,19.991,19.995,19.99,100.839,1.18618,8191,101.383,101.56,-0.176895,167
20221214195910.30,0.159432,0.084092,0.178909,294.738,00,00,19.3991,281.603,472.053,6.85244,19.9968,19.9938,19.9976,100.835,1.18618,8191,101.383,101.56,-0.176895,163
20221214195910.40,0.159617,0.096141,0.195526,294.648,00,00,19.398,281.495,471.996,6.8494,20.0014,19.9913,20.0039,100.839,1.18618,8191,101.383,101.562,-0.179219,005
20221214195910.50,0.161803,-5.82547e-05,0.229259,294.731,00,00,19.4031,281.52,472.146,6.85038,19.9875,19.9925,19.9862,100.844,1.18618,8191,101.383,101.562,-0.179219,068
20221214195910.60,0.210849,0.021633,0.186308,294.805,00,00,19.3958,281.461,471.906,6.84801,19.9958,19.9837,19.9988,100.844,1.18618,8191,101.386,101.562,-0.176108,204
20221214195910.70,0.210077,0.0533754,0.138434,294.657,00,00,19.4036,281.661,472.156,6.85378,19.9933,19.9862,19.995,100.839,1.18618,8191,101.383,101.562,-0.179219,125
20221214195910.80,0.203743,0.0314398,0.0751518,294.629,00,00,19.3984,281.369,471.989,6.84607,20.0072,19.99,20.0115,100.839,1.18618,8191,101.383,101.56,-0.176895,018
20221214195910.90,0.177292,0.0511421,0.0380716,294.542,00,00,19.4003,281.465,472.045,6.84857,19.9996,19.9925,20.0014,100.844,1.18618,8191,101.383,101.56,-0.176895,099
20221214195911.00,0.18442,0.0484653,-0.0184187,294.453,00,00,19.4001,281.547,472.066,6.85094,19.9923,19.9862,19.9938,100.839,1.18618,8191,101.383,101.562,-0.179219,164
20221214195911.10,0.167753,0.0274776,-0.0384039,294.539,00,00,19.4003,281.589,472.057,6.85176,19.9933,19.9913,19.9938,100.84,1.18618,8191,101.383,101.562,-0.179219,254
20221214195911.20,0.141866,0.013177,-0.00921086,294.543,00,00,19.3995,281.581,472.061,6.85192,19.9968,19.9837,20.0001,100.84,1.18618,8191,101.386,101.562,-0.176108,099
20221214195911.30,0.106714,0.00385169,0.00698067,294.54,00,00,19.3996,281.444,472.096,6.84903,19.9814,20.0026,19.9761,100.839,1.18618,8191,101.383,101.56,-0.176895,113
20221214195911.40,0.100741,0.00507441,0.0198916,294.528,00,00,19.4018,281.493,472.092,6.84941,19.992,19.995,19.9913,100.844,1.18618,8191,101.383,101.558,-0.174558,252
20221214195911.50,0.104978,-0.0264095,0.0433186,294.485,00,00,19.3987,281.502,471.981,6.84909,19.9902,19.9913,19.99,100.839,1.18618,8191,101.383,101.558,-0.174558,249
20221214195911.60,0.112994,-0.0119252,0.0379046,294.519,00,00,19.4023,281.461,472.099,6.84854,19.9794,19.9824,19.9786,100.839,1.18618,8191,101.386,101.562,-0.176108,190
20221214195911.70,0.161329,-0.0142298,0.0239649,294.459,00,00,19.4031,281.637,472.149,6.85326,19.9837,19.9938,19.9812,100.843,1.18618,8191,101.383,101.562,-0.179219,173
20221214195911.80,0.167905,-0.00520277,0.0125681,294.396,00,00,19.401,281.493,472.06,6.84922,20.0044,19.9963,20.0064,100.839,1.18618,8191,101.383,101.562,-0.179219,035
20221214195911.90,0.175315,0.0261151,0.00973781,294.317,00,00,19.3999,281.588,472.046,6.85171,19.9905,19.9925,19.99,100.844,1.18618,8191,101.383,101.56,-0.176895,027
20221214195912.00,0.145703,0.042308,0.0579934,294.225,00,00,19.4015,281.53,472.095,6.85046,19.9935,19.9824,19.9963,100.839,1.18618,8191,101.383,101.56,-0.176895,063
20221214195912.10,0.142195,0.0540005,0.0726287,294.196,00,00,19.4015,281.591,472.111,6.85216,19.9943,19.9862,19.9963,100.837,1.18618,8191,101.383,101.562,-0.179219,044
20221214195912.20,0.148544,0.0500778,0.0670784,294.144,00,00,19.4014,281.545,472.092,6.85079,19.9824,19.9875,19.9812,100.843,1.18618,8191,101.386,101.562,-0.176108,187
20221214195912.30,0.168024,0.0558188,0.0420216,294.161,00,00,19.3998,281.419,472.056,6.84776,19.9973,20.0014,19.9963,100.843,1.18618,8191,101.383,101.56,-0.176895,131
20221214195912.40,0.196758,0.0532717,0.0406386,294.231,00,00,19.402,281.45,472.098,6.84835,19.9882,19.9913,19.9875,100.839,1.18618,8191,101.38,101.558,-0.177658,062
20221214195912.50,0.205645,0.0620958,0.0606905,294.201,00,00,19.4003,281.498,472.109,6.85027,19.9887,19.9938,19.9875,100.843,1.18618,8191,101.383,101.558,-0.174558,164
20221214195912.60,0.203246,-0.00540937,0.0799305,294.187,00,00,19.396,281.487,471.964,6.84945,19.9988,19.9938,20.0001,100.837,1.18618,8191,101.383,101.56,-0.176895,104
20221214195912.70,0.195963,0.00450433,0.0572176,294.221,00,00,19.4019,281.539,472.092,6.85048,19.9882,19.9812,19.99,100.843,1.18618,8191,101.38,101.558,-0.177658,045
20221214195912.80,0.181574,0.0417324,0.0139512,294.225,00,00,19.3989,281.533,472.029,6.85046,19.9834,19.9976,19.9799,100.839,1.18618,8191,101.38,101.56,-0.179994,095
20221214195912.90,0.177391,0.0406809,0.00927187,294.204,00,00,19.4004,281.508,472.071,6.84996,19.9832,19.9711,19.9862,100.838,1.18618,8191,101.383,101.56,-0.176895,109
20221214195913.00,0.158729,0.0149148,6.57339e-06,294.228,00,00,19.3985,281.495,472.02,6.84958,19.9986,19.9774,20.0039,100.838,1.18618,8191,101.38,101.558,-0.177658,062
20221214195913.10,0.153613,0.0213706,0.0125598,294.224,00,00,19.4,281.557,472.014,6.85045,19.9943,19.9963,19.9938,100.839,1.18618,8191,101.383,101.56,-0.176895,115
20221214195913.20,0.174055,0.0470021,0.0250614,294.238,00,00,19.3998,281.493,472.061,6.84967,19.986,19.99,19.9849,100.839,1.18618,8191,101.38,101.56,-0.179994,164
20221214195913.30,0.193581,0.0091267,0.0632059,294.251,00,00,19.397,281.564,471.981,6.85121,19.991,19.9849,19.9925,100.844,1.18618,8191,101.38,101.558,-0.177658,255
20221214195913.40,0.208416,-0.00247237,0.0906808,294.214,00,00,19.4014,281.607,472.096,6.85235,19.9976,19.9875,20.0001,100.839,1.18618,8191,101.383,101.56,-0.176895,118
20221214195913.50,0.188011,0.00749235,0.105227,294.207,00,00,19.3998,281.488,472.035,6.84914,19.986,19.99,19.9849,100.839,1.18618,8191,101.383,101.558,-0.174558,229
20221214195913.60,0.156611,0.0050759,0.106751,294.259,00,00,19.4048,281.681,472.156,6.85384,19.986,19.9749,19.9887,100.839,1.18618,8191,101.383,101.558,-0.174558,101
20221214195913.70,0.166598,-0.101664,0.138501,294.493,00,00,19.4009,281.519,472.087,6.85027,19.9973,19.9761,20.0026,100.839,1.18618,8191,101.38,101.56,-0.179994,247
20221214195913.80,0.178055,-0.0617415,0.13993,294.791,00,00,19.3958,281.526,471.965,6.85048,19.9834,19.9774,19.9849,100.839,1.18618,8191,101.383,101.56,-0.176895,190
20221214195913.90,0.176337,-0.0204016,0.13758,294.906,00,00,19.4013,281.491,472.087,6.84945,19.9991,20.0001,19.9988,100.839,1.18618,8191,101.38,101.56,-0.179994,009
20221214195914.00,0.179096,0.00321936,0.133471,294.649,00,00,19.3956,281.664,471.963,6.85388,19.9933,19.9812,19.9963,100.839,1.18618,8191,101.38,101.56,-0.179994,078
20221214195914.10,0.170025,0.0189851,0.129171,294.768,00,00,19.3951,281.576,471.924,6.85133,19.9928,19.9837,19.995,100.844,1.18618,8191,101.38,101.558,-0.177658,225
20221214195914.20,0.173561,-0.00293143,0.111203,294.75,00,00,19.3963,281.401,471.963,6.84721,19.9948,19.9786,19.9988,100.843,1.18618,8191,101.386,101.562,-0.176108,218
20221214195914.30,0.161052,0.000641417,0.0748687,294.511,00,00,19.3955,281.566,471.928,6.85104,19.9971,19.99,19.9988,100.845,1.18616,8191,101.383,101.562,-0.179219,114
20221214195914.40,0.153104,-0.0192134,0.0574536,294.398,00,00,19.3963,281.525,471.965,6.85025,19.995,20.0001,19.9938,100.839,1.18616,8191,101.383,101.56,-0.176895,069
20221214195914.50,0.14453,-0.0181313,0.0468246,294.385,00,00,19.3999,281.556,472.07,6.85129,19.991,19.9849,19.9925,100.845,1.18616,8191,101.383,101.56,-0.176895,046
20221214195914.60,0.128672,0.00636234,0.0409519,294.355,00,00,19.3971,281.574,472.013,6.85188,19.9928,19.9887,19.9938,100.834,1.18616,8191,101.383,101.56,-0.176895,169
20221214195914.70,0.120378,0.0602828,0.0179828,294.237,00,00,19.398,281.646,471.981,6.85283,20.0044,19.9913,20.0077,100.839,1.18616,8191,101.383,101.558,-0.174558,027
20221214195914.80,0.116282,0.0465578,0.0181241,294.245,00,00,19.3998,281.456,472.023,6.84821,19.9966,19.9875,19.9988,100.843,1.18616,8191,101.38,101.558,-0.177658,165
20221214195914.90,0.105662,0.0455707,0.041274,294.246,00,00,19.4,281.492,472.065,6.84961,19.9761,19.9761,19.9761,100.844,1.18616,8191,101.383,101.56,-0.176895,229
20221214195915.00,0.1233,-0.00737661,0.0617641,294.189,00,00,19.397,281.54,471.961,6.85035,19.994,19.995,19.9938,100.839,1.18616,8191,101.38,101.558,-0.177658,173
20221214195915.10,0.137576,-0.000330598,0.0673065,294.173,00,00,19.4004,281.609,472.061,6.85226,19.9872,19.9812,19.9887,100.839,1.18616,8191,101.383,101.56,-0.176895,004
20221214195915.20,0.128939,-0.00475243,0.0852009,294.139,00,00,19.3962,281.584,471.973,6.85185,20.0024,20.0064,20.0014,100.839,1.18616,8191,101.383,101.56,-0.176895,103
20221214195915.30,0.114069,0.0227412,0.0923437,294.221,00,00,19.3971,281.649,471.957,6.85289,19.9956,19.9774,20.0001,100.839,1.18616,8191,101.383,101.56,-0.176895,145
20221214195915.40,0.114427,0.0165935,0.103833,294.228,00,00,19.4009,281.586,472.088,6.85191,19.9908,19.9938,19.99,100.844,1.18616,8191,101.38,101.558,-0.177658,060
20221214195915.50,0.108205,0.0462723,0.095955,294.223,00,00,19.401,281.609,472.087,6.85245,19.9892,19.9812,19.9913,100.844,1.18616,8191,101.38,101.56,-0.179994,217
20221214195915.60,0.131367,0.0409093,0.0864343,294.186,00,00,19.396,281.589,471.968,6.85197,19.99,19.995,19.9887,100.839,1.18616,8191,101.38,101.56,-0.179994,097
20221214195915.70,0.131631,0.00584255,0.102364,294.077,00,00,19.3995,281.617,472.003,6.85195,19.989,19.9799,19.9913,100.84,1.18616,8191,101.38,101.558,-0.177658,043
20221214195915.80,0.138355,-0.0332645,0.119836,294.02,00,00,19.3956,281.631,472.003,6.85363,20.0001,19.9749,20.0064,100.844,1.18616,8191,101.38,101.56,-0.179994,014
20221214195915.90,0.138466,-0.0388529,0.120273,293.993,00,00,19.3986,281.706,472.049,6.8551,19.9945,19.9976,19.9938,100.839,1.18616,8191,101.38,101.558,-0.177658,111
20221214195916.00,0.149206,-0.0266472,0.101088,293.953,00,00,19.3984,281.506,472.028,6.85,19.9961,19.9799,20.0001,100.839,1.18616,8191,101.383,101.558,-0.174558,235
20221214195916.10,0.14215,-0.0224312,0.0930369,293.93,00,00,19.3994,281.58,472.042,6.85163,19.9865,19.9673,19.9913,100.839,1.18616,8191,101.383,101.56,-0.176895,214
20221214195916.20,0.114797,0.0051802,0.0980931,293.927,00,00,19.4004,281.531,472.086,6.85073,19.9902,19.9761,19.9938,100.839,1.18616,8191,101.383,101.558,-0.174558,106
20221214195916.30,0.109707,0.000780356,0.0987918,293.905,00,00,19.4003,281.573,472.094,6.85192,19.99,19.9849,19.9913,100.844,1.18616,8191,101.383,101.56,-0.176895,013
20221214195916.40,0.112148,-0.00506928,0.101788,293.885,00,00,19.3997,281.623,472.055,6.85275,19.9842,19.9812,19.9849,100.838,1.18616,8191,101.38,101.558,-0.177658,138
20221214195916.50,0.128053,-0.0122967,0.0966091,293.834,00,00,19.3937,281.566,471.885,6.85101,19.9824,19.9774,19.9837,100.838,1.18616,8191,101.38,101.558,-0.177658,147
20221214195916.60,0.138053,-0.0267854,0.097282,293.838,00,00,19.3999,281.589,472.063,6.85196,20.0019,19.9887,20.0051,100.838,1.18616,8191,101.38,101.558,-0.177658,091
20221214195916.70,0.142594,-0.0355706,0.104007,293.893,00,00,19.3965,281.456,471.974,6.84866,19.9988,19.9938,20.0001,100.843,1.18616,8191,101.383,101.558,-0.174558,125
20221214195916.80,0.140418,-0.0402435,0.109752,293.889,00,00,19.3952,281.535,471.961,6.85085,20.0001,20.0001,20.0001,100.839,1.18616,8191,101.38,101.558,-0.177658,023
20221214195916.90,0.14777,-0.0510941,0.110055,293.9,00,00,19.4011,281.562,472.068,6.85096,19.9961,19.995,19.9963,100.839,1.18616,8191,101.383,101.558,-0.174558,106
20221214195917.00,0.140329,-0.05783,0.11997,293.953,00,00,19.4017,281.636,472.133,6.85349,19.9849,19.995,19.9824,100.839,1.18616,8191,101.38,101.558,-0.177658,150
20221214195917.10,0.129946,-0.0599741,0.12931,293.981,00,00,19.4031,281.627,472.133,6.85279,20.0046,19.9976,20.0064,100.839,1.18616,8191,101.383,101.558,-0.174558,217
20221214195917.20,0.148129,-0.0552803,0.120094,294.027,00,00,19.3975,281.522,472.018,6.85055,19.9998,19.9938,20.0014,100.838,1.18616,8191,101.383,101.56,-0.176895,132
20221214195917.30,0.150196,-0.0688834,0.115015,294.255,00,00,19.3977,281.538,472.021,6.85091,19.9837,19.9887,19.9824,100.839,1.18616,8191,101.38,101.558,-0.177658,148
20221214195917.40,0.158451,-0.0438334,0.146786,294.645,00,00,19.3991,281.504,472.033,6.84975,19.9988,19.9988,19.9988,100.843,1.18616,8191,101.38,101.555,-0.175333,146
20221214195917.50,0.12372,-0.0302248,0.138754,294.889,00,00,19.4002,281.419,472.066,6.84778,19.9971,19.9849,20.0001,100.839,1.18616,8191,101.38,101.558,-0.177658,136
20221214195917.60,0.127964,-0.0651837,0.136326,294.939,00,00,19.3976,281.609,472,6.85234,19.9928,19.9837,19.995,100.844,1.18616,8191,101.38,101.558,-0.177658,177
20221214195917.70,0.0907417,-0.0897729,0.149078,295.001,00,00,19.4013,281.536,472.101,6.85075,19.9887,19.9786,19.9913,100.838,1.18616,8191,101.383,101.558,-0.174558,151
20221214195917.80,0.084087,-0.179858,0.154569,294.916,00,00,19.3994,281.55,472.02,6.85058,19.9865,19.9774,19.9887,100.839,1.18616,8191,101.383,101.56,-0.176895,050
20221214195917.90,0.14271,-0.213776,0.250455,294.904,00,00,19.3993,281.503,472.008,6.84931,19.9978,19.9786,20.0026,100.84,1.18616,8191,101.38,101.558,-0.177658,117
20221214195918.00,0.235518,-0.162911,0.229088,294.91,00,00,19.4001,281.491,472.07,6.84962,19.9981,19.99,20.0001,100.839,1.18616,8191,101.383,101.56,-0.176895,215
20221214195918.10,0.310903,-0.173587,0.179761,294.75,00,00,19.4003,281.476,472.085,6.84942,20.0006,19.9875,20.0039,100.839,1.18616,8191,101.383,101.56,-0.176895,191
20221214195918.20,0.258262,-0.226138,0.193286,294.833,00,00,19.403,281.344,472.153,6.84623,19.9928,19.9837,19.995,100.839,1.18616,8191,101.38,101.558,-0.177658,055
20221214195918.30,0.240872,-0.184894,0.186599,294.936,00,00,19.3994,281.663,472.041,6.85365,19.9908,20.0039,19.9875,100.839,1.18616,8191,101.38,101.558,-0.177658,099
20221214195918.40,0.20148,-0.207063,0.278188,295.136,00,00,19.3967,281.497,471.975,6.84961,19.9933,19.9862,19.995,100.839,1.18616,8191,101.383,101.558,-0.174558,133
20221214195918.50,0.120702,-0.154216,0.272649,295.024,00,00,19.3936,281.462,471.875,6.84839,19.991,19.99,19.9913,100.839,1.18616,8191,101.38,101.56,-0.179994,172
20221214195918.60,0.147837,-0.161414,0.247973,295.103,00,00,19.3983,281.546,472.022,6.85088,20.0069,19.9887,20.0115,100.839,1.18616,8191,101.38,101.558,-0.177658,110
20221214195918.70,0.142771,-0.0984489,0.258056,295.033,00,00,19.3955,281.544,471.964,6.85098,19.9905,19.9925,19.99,100.843,1.18616,8191,101.383,101.558,-0.174558,036
20221214195918.80,0.145942,-0.0895551,0.243556,295.031,00,00,19.3973,281.506,471.992,6.84985,19.9978,19.9988,19.9976,100.839,1.18616,8191,101.383,101.562,-0.179219,222
20221214195918.90,0.137838,-0.0633271,0.269962,294.963,00,00,19.397,281.582,471.986,6.8517,19.9837,19.9837,19.9837,100.843,1.18616,8191,101.383,101.558,-0.174558,053
20221214195919.00,0.119268,-0.0292825,0.247822,294.928,00,00,19.3988,281.532,472.028,6.85047,20.0041,19.99,20.0077,100.843,1.18616,8191,101.383,101.56,-0.176895,036
20221214195919.10,0.173659,-0.0652582,0.202662,294.879,00,00,19.3983,281.471,472.023,6.84908,19.9897,19.9786,19.9925,100.843,1.18616,8191,101.38,101.558,-0.177658,074
20221214195919.20,0.186773,-0.101333,0.170044,294.872,00,00,19.3992,281.313,472.01,6.84474,19.9923,19.9913,19.9925,100.838,1.18616,8191,101.38,101.558,-0.177658,068
20221214195919.30,0.196179,-0.0985229,0.20564,294.852,00,00,19.3963,281.524,471.975,6.85041,20.0104,19.9862,20.0165,100.838,1.18621,8191,101.383,101.56,-0.176895,107
20221214195919.40,0.165505,0.0156365,0.263038,294.774,00,00,19.3987,281.471,472.004,6.84869,19.9933,19.9963,19.9925,100.839,1.18621,8191,101.38,101.558,-0.177658,163
20221214195919.50,0.150178,-0.0722259,0.220602,294.736,00,00,19.3953,281.528,471.963,6.85068,19.9832,19.9761,19.9849,100.838,1.18621,8191,101.383,101.56,-0.176895,136
20221214195919.60,0.191138,-0.0408491,0.192201,294.722,00,00,19.4004,281.57,472.052,6.8512,19.9847,19.9988,19.9812,100.839,1.18621,8191,101.383,101.56,-0.176895,044
20221214195919.70,0.137293,0.034055,0.200515,294.753,00,00,19.3959,281.527,471.955,6.85033,19.987,19.99,19.9862,100.839,1.18621,8191,101.38,101.558,-0.177658,017
20221214195919.80,0.255344,-0.0131457,0.202651,294.972,00,00,19.3972,281.493,471.981,6.84943,19.9872,19.9862,19.9875,100.843,1.18621,8191,101.38,101.558,-0.177658,133
20221214195919.90,0.233255,0.00146052,0.2014,295.027,00,00,19.3989,281.568,472.043,6.85155,19.9943,19.9862,19.9963,100.843,1.18621,8191,101.38,101.555,-0.175333,134
20221214195920.00,0.220507,0.0473774,0.172383,295.02,00,00,19.3989,281.487,471.995,6.84888,20.0044,19.9812,20.0102,100.843,1.18621,8191,101.383,101.56,-0.176895,099
20221214195920.10,0.172594,-0.0290247,0.246339,294.925,00,00,19.3995,281.528,472.071,6.85075,19.9935,19.9875,19.995,100.839,1.18621,8191,101.383,101.56,-0.176895,199
20221214195920.20,0.130282,-0.0707581,0.237559,294.91,00,00,19.4005,281.435,472.03,6.84754,20.0011,19.9849,20.0051,100.839,1.18621,8191,101.38,101.558,-0.177658,006
20221214195920.30,-0.0208974,-0.0779632,0.243692,294.804,00,00,19.4003,281.476,472.066,6.84914,19.9887,19.9938,19.9875,100.839,1.18621,8191,101.38,101.558,-0.177658,136
20221214195920.40,-0.0694321,-0.137803,0.203307,294.732,00,00,19.3966,281.451,472.005,6.84896,19.9948,19.9887,19.9963,100.843,1.18621,8191,101.383,101.56,-0.176895,145
20221214195920.50,-0.141995,-0.145001,0.205678,294.813,00,00,19.3978,281.464,472.02,6.84904,19.9963,19.9913,19.9976,100.843,1.18621,8191,101.383,101.56,-0.176895,079
20221214195920.60,-0.162424,-0.0625948,0.259942,294.705,00,00,19.3996,281.447,472.014,6.84792,19.9827,19.9857,19.9819,100.843,1.18621,8191,101.386,101.562,-0.176108,198
20221214195920.70,-0.0822326,-0.047693,0.244862,294.707,00,00,19.3988,281.716,472.085,6.85577,19.9915,19.9925,19.9913,100.839,1.18621,8191,101.386,101.562,-0.176108,174
20221214195920.80,-0.0516753,-0.00159331,0.26349,294.759,00,00,19.3984,281.492,471.988,6.84907,19.9827,19.9938,19.9799,100.838,1.18621,8191,101.383,101.56,-0.176895,168
20221214195920.90,0.0577079,-0.0388882,0.246996,294.724,00,00,19.4022,281.447,472.139,6.84882,19.9812,19.9862,19.9799,100.839,1.18621,8191,101.383,101.562,-0.179219,194
20221214195921.00,0.12896,-0.0362851,0.277037,294.757,00,00,19.3988,281.504,472.044,6.85004,19.9981,20.0001,19.9976,100.843,1.18621,8191,101.383,101.562,-0.179219,159
